source_book_id,title,author,category,subcategory,source_url,intro,tags_json,favorites_count,views_proxy,word_count,status,updated_at,first_day_v,first_day_favorites,first_day_flowers,first_day_reward,first_day_rating,first_day_reviews,first_day_words_k,best_rank,worst_rank,total_times
962866,陛下别装了，您登基三月灭了十国,翅膀大神,军事历史,架空历史,https://b.faloo.com/962866.html,分类:军事历史；二级:架空历史；首日v收:2300；来源:excel,"{""sourceBookId"":962866,""inXls"":true,""xlsCreatedAt"":""2021-05-26 00:00:00"",""firstRankDate"":""2021-06-05 00:00:00"",""lastRankDate"":""2021-06-29 00:00:00""}",0,0,0,published,,2300,,3775,400,643,17,18.0,11,46,38
962937,为保护妹妹，我创骑身份被曝光了,雪月小紫,都市言情,都市异能,https://b.faloo.com/962937.html,分类:都市言情；二级:都市异能；字数:25603；首日v收:0；来源:excel,"{""sourceBookId"":962937,""inXls"":true}",7400,7805,25603,published,,0,7400,,,,27,,,,
962939,从教官开始打造最强特种部队,流流流涌,军事历史,特种军旅,https://b.faloo.com/962939.html,分类:军事历史；二级:特种军旅；首日v收:3000；来源:excel,"{""sourceBookId"":962939,""inXls"":true,""xlsCreatedAt"":""2021-05-26 00:00:00"",""firstRankDate"":""2021-06-07 00:00:00"",""lastRankDate"":""2021-06-25 00:00:00""}",0,0,0,published,,3000,,11324,300,1128,45,21.0,10,48,16
963239,绑定国运，从一枚女娲蛋开始进化,游侠儿,都市言情,浪漫言情,https://b.faloo.com/963239.html,分类:都市言情；二级:浪漫言情；首日v收:1000；来源:excel,"{""sourceBookId"":963239,""inXls"":true,""xlsCreatedAt"":""2021-05-27 00:00:00"",""firstRankDate"":""2021-06-16 00:00:00"",""lastRankDate"":""2021-08-12 00:00:00""}",0,0,0,published,,1000,,122,588,53,7,24.0,11,50,58
963346,光之国大元帅：开局融合升华,剑三十二,同人小说,影视同人,https://b.faloo.com/963346.html,分类:同人小说；二级:影视同人；字数:21694；首日v收:0；来源:excel,"{""sourceBookId"":963346,""inXls"":true}",6300,9406,21694,published,,0,6300,,,,31,,,,
963393,禁地探险：开局两队友，冷面麒麟懒散小道士,堕天之乙,都市言情,都市生活,https://b.faloo.com/963393.html,分类:都市言情；二级:都市生活；首日v收:3800；来源:excel,"{""sourceBookId"":963393,""inXls"":true,""xlsCreatedAt"":""2021-05-27 00:00:00"",""firstRankDate"":""2021-06-04 00:00:00"",""lastRankDate"":""2021-06-11 00:00:00""}",0,0,0,published,,3800,,6889,2900,1026,37,21.0,18,44,11
963406,谋圣身份瞒不住了，曹操跪求我出山,青瓜堂霸天哥,军事历史,架空历史,https://b.faloo.com/963406.html,分类:军事历史；二级:架空历史；首日v收:2600；来源:excel,"{""sourceBookId"":963406,""inXls"":true,""xlsCreatedAt"":""2021-05-27 00:00:00"",""firstRankDate"":""2021-06-30 00:00:00"",""lastRankDate"":""2021-07-08 00:00:00""}",0,0,0,published,,2600,,882,0,211,10,20.0,44,44,2
963439,刚打开颜值封印，校花就上我h2,七宗罪暴食,都市言情,都市生活,https://b.faloo.com/963439.html,分类:都市言情；二级:都市生活；字数:22790；首日v收:0；来源:excel,"{""sourceBookId"":963439,""inXls"":true}",6900,9886,22790,published,,0,6900,,,,17,,,,
963481,这一剑20年的愤怒你挡得住吗？,大诡秘之主,都市言情,都市生活,https://b.faloo.com/963481.html,分类:都市言情；二级:都市生活；字数:21287；首日v收:5300；来源:excel,"{""sourceBookId"":963481,""inXls"":true,""xlsCreatedAt"":""2021-05-27 00:00:00"",""firstRankDate"":""2021-06-06 00:00:00"",""lastRankDate"":""2021-08-21 00:00:00""}",7000,6800,21287,published,,5300,7000,26699,600,1472,48,21.0,1,50,106
963495,我在玄幻世界打造大秦天庭,昆仑道人,玄幻奇幻,东方玄幻,https://b.faloo.com/963495.html,分类:玄幻奇幻；二级:东方玄幻；首日v收:480；来源:excel,"{""sourceBookId"":963495,""inXls"":true,""xlsCreatedAt"":""2021-05-27 00:00:00"",""firstRankDate"":""2021-06-15 00:00:00"",""lastRankDate"":""2021-08-05 00:00:00""}",0,0,0,published,,480,,129,0,15,2,18.0,13,47,17
963505,诡异探秘：扮演卡卡西，队友张起灵,诡秘直播,恐怖灵异,恐怖惊悚,https://b.faloo.com/963505.html,分类:恐怖灵异；二级:恐怖惊悚；字数:27033；首日v收:0；来源:excel,"{""sourceBookId"":963505,""inXls"":true}",6700,9907,27033,published,,0,6700,,,,62,,,,
963511,我：蜻蜓队长，开启鸣佐峡谷战！,辉下神纹星,同人小说,动漫同人,https://b.faloo.com/963511.html,分类:同人小说；二级:动漫同人；字数:24093；首日v收:0；来源:excel,"{""sourceBookId"":963511,""inXls"":true}",7200,7348,24093,published,,0,7200,,,,51,,,,
963724,原始部落，我的族人都是兽耳娘,巫女族长,玄幻奇幻,异世大陆,https://b.faloo.com/963724.html,分类:玄幻奇幻；二级:异世大陆；首日v收:760；来源:excel,"{""sourceBookId"":963724,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-07-01 00:00:00"",""lastRankDate"":""2021-07-05 00:00:00""}",0,0,0,published,,760,,2174,200,160,12,15.0,22,49,4
963804,街头测试节目：美女借火被我怒斥,青瓜堂派,都市言情,都市生活,https://b.faloo.com/963804.html,分类:都市言情；二级:都市生活；字数:25600；首日v收:5000；来源:excel,"{""sourceBookId"":963804,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-05 00:00:00"",""lastRankDate"":""2021-06-27 00:00:00""}",6800,12239,25600,published,,5000,6800,20362,888,1006,62,25.0,11,46,21
963855,神荼开局：队友小哥王也刺客柒！,我是老妖,都市言情,都市异能,https://b.faloo.com/963855.html,分类:都市言情；二级:都市异能；字数:26562；首日v收:0；来源:excel,"{""sourceBookId"":963855,""inXls"":true}",6300,11024,26562,published,,0,6300,,,,43,,,,
963940,退伍当天，司令邀请我加入特战队,见字如面,军事历史,特种军旅,https://b.faloo.com/963940.html,分类:军事历史；二级:特种军旅；首日v收:990；来源:excel,"{""sourceBookId"":963940,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-18 00:00:00"",""lastRankDate"":""2021-06-18 00:00:00""}",0,0,0,published,,990,,482,0,110,7,16.0,48,48,1
963998,镇守北荒十年，女帝召我成婚,蓦然从头来,玄幻奇幻,异世大陆,https://b.faloo.com/963998.html,分类:玄幻奇幻；二级:异世大陆；首日v收:2200；来源:excel,"{""sourceBookId"":963998,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-07-08 00:00:00"",""lastRankDate"":""2021-07-08 00:00:00""}",0,0,0,published,,2200,,260,0,44,4,22.0,7,32,2
964013,直播：一首丑八怪，呆小妹被我破防了！,一一得四,都市言情,都市生活,https://b.faloo.com/964013.html,分类:都市言情；二级:都市生活；首日v收:3400；来源:excel,"{""sourceBookId"":964013,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-19 00:00:00"",""lastRankDate"":""2021-07-29 00:00:00""}",0,0,0,published,,3400,,956,200,180,12,19.0,4,50,44
964062,神话复苏，穿梭时光长河的我被御兽曝光了,御兽之神,都市言情,都市异能,https://b.faloo.com/964062.html,分类:都市言情；二级:都市异能；首日v收:1300；来源:excel,"{""sourceBookId"":964062,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-16 00:00:00"",""lastRankDate"":""2021-07-02 00:00:00""}",0,0,0,published,,1300,,7805,100,247,23,15.0,3,49,11
964084,街头测试：大学校花找我吹一瓶儿,真的要发财,都市言情,都市异能,https://b.faloo.com/964084.html,分类:都市言情；二级:都市异能；字数:18087；首日v收:4900；来源:excel,"{""sourceBookId"":964084,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-19 00:00:00"",""lastRankDate"":""2021-06-29 00:00:00""}",6400,7700,18087,published,,4900,6400,7240,888,443,72,18.0,10,47,8
964086,身为道馆主的我，手下精灵太争气了,青涩天天,同人小说,影视同人,https://b.faloo.com/964086.html,分类:同人小说；二级:影视同人；首日v收:2000；来源:excel,"{""sourceBookId"":964086,""inXls"":true,""xlsCreatedAt"":""2021-05-28 00:00:00"",""firstRankDate"":""2021-06-17 00:00:00"",""lastRankDate"":""2021-07-05 00:00:00""}",0,0,0,published,,2000,,12178,1200,1055,58,13.0,19,48,17
964136,禁地探险：扮演酒剑仙，队友张起灵,烟云楼麒麟,恐怖灵异,恐怖惊悚,https://b.faloo.com/964136.html,分类:恐怖灵异；二级:恐怖惊悚；字数:18874；首日v收:0；来源:excel,"{""sourceBookId"":964136,""inXls"":true}",6800,13889,18874,published,,0,6800,,,,37,,,,
964225,直播：开局播放佐鸣之战,火影名场面,同人小说,动漫同人,https://b.faloo.com/964225.html,分类:同人小说；二级:动漫同人；首日v收:4100；来源:excel,"{""sourceBookId"":964225,""inXls"":true,""xlsCreatedAt"":""2021-05-29 00:00:00"",""firstRankDate"":""2021-06-09 00:00:00"",""lastRankDate"":""2021-06-24 00:00:00""}",0,0,0,published,,4100,,3507,5300,536,35,16.0,17,50,18
964286,大秦金榜现世，我剑神的身份瞒不住了,小翅膀,军事历史,架空历史,https://b.faloo.com/964286.html,分类:军事历史；二级:架空历史；首日v收:3800；来源:excel,"{""sourceBookId"":964286,""inXls"":true,""xlsCreatedAt"":""2021-05-29 00:00:00"",""firstRankDate"":""2021-06-12 00:00:00"",""lastRankDate"":""2021-08-17 00:00:00""}",0,0,0,published,,3800,,3127,100,303,11,11.0,1,50,108
964600,全忍界公开，我幕后大boss身份曝光了,忍界第一神,同人小说,动漫同人,https://b.faloo.com/964600.html,分类:同人小说；二级:动漫同人；首日v收:3300；来源:excel,"{""sourceBookId"":964600,""inXls"":true,""xlsCreatedAt"":""2021-05-29 00:00:00"",""firstRankDate"":""2021-06-11 00:00:00"",""lastRankDate"":""2021-07-17 00:00:00""}",0,0,0,published,,3300,,6396,100,232,41,20.0,5,49,57
964610,布局纪元，超脱三千大混沌的我被曝光了！,狸猫摘榜,玄幻奇幻,东方玄幻,https://b.faloo.com/964610.html,分类:玄幻奇幻；二级:东方玄幻；首日v收:2200；来源:excel,"{""sourceBookId"":964610,""inXls"":true,""xlsCreatedAt"":""2021-05-29 00:00:00"",""firstRankDate"":""2021-06-18 00:00:00"",""lastRankDate"":""2021-06-25 00:00:00""}",0,0,0,published,,2200,,4287,200,439,19,14.0,33,48,5
964697,禁地探秘：扮演酒剑仙，队友冷面麒麟,老兵不z死,都市言情,都市异能,https://b.faloo.com/964697.html,分类:都市言情；二级:都市异能；字数:28639；首日v收:0；来源:excel,"{""sourceBookId"":964697,""inXls"":true}",6900,9907,28639,published,,0,6900,,,,15,,,,
964757,诡秘：扮演东方月初，队友张起灵冯宝宝,不爱笑的宝儿姐,都市言情,都市生活,https://b.faloo.com/964757.html,分类:都市言情；二级:都市生活；字数:21307；首日v收:0；来源:excel,"{""sourceBookId"":964757,""inXls"":true}",9800,11361,21307,published,,0,9800,,,,61,,,,
964996,误会，我真没和师尊秀恩爱,姨妈守护神,玄幻奇幻,异世大陆,https://b.faloo.com/964996.html,分类:玄幻奇幻；二级:异世大陆；首日v收:810；来源:excel,"{""sourceBookId"":964996,""inXls"":true,""xlsCreatedAt"":""2021-05-30 00:00:00"",""firstRankDate"":""2021-07-09 00:00:00"",""lastRankDate"":""2021-07-17 00:00:00""}",0,0,0,published,,810,,640,0,36,8,22.0,25,44,6
965177,洪荒：剧透，开局写下西游记！,明月封神,武侠仙侠,古典仙侠,https://b.faloo.com/965177.html,分类:武侠仙侠；二级:古典仙侠；首日v收:2300；来源:excel,"{""sourceBookId"":965177,""inXls"":true,""xlsCreatedAt"":""2021-05-30 00:00:00"",""firstRankDate"":""2021-07-08 00:00:00"",""lastRankDate"":""2021-07-11 00:00:00""}",0,0,0,published,,2300,,233,0,122,9,17.0,20,44,2
965228,疯了吧，你这精灵全是神二代？,判定之人,同人小说,动漫同人,https://b.faloo.com/965228.html,分类:同人小说；二级:动漫同人；首日v收:1900；来源:excel,"{""sourceBookId"":965228,""inXls"":true,""xlsCreatedAt"":""2021-05-30 00:00:00"",""firstRankDate"":""2022-01-03 00:00:00"",""lastRankDate"":""2022-01-04 00:00:00""}",0,0,0,published,,1900,,10448,5940,797,37,20.0,41,46,2
965296,女装白老板，开局给粽子拔个罐,烟云楼白月,都市言情,都市生活,https://b.faloo.com/965296.html,分类:都市言情；二级:都市生活；首日v收:2500；来源:excel,"{""sourceBookId"":965296,""inXls"":true,""xlsCreatedAt"":""2021-05-30 00:00:00"",""firstRankDate"":""2021-06-26 00:00:00"",""lastRankDate"":""2021-07-11 00:00:00""}",0,0,0,published,,2500,,4186,2300,550,81,11.0,16,45,6
965310,局座，99年的事情瞒不住了！,烟云楼90年,都市言情,都市生活,https://b.faloo.com/965310.html,分类:都市言情；二级:都市生活；首日v收:1900；来源:excel,"{""sourceBookId"":965310,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-06-23 00:00:00"",""lastRankDate"":""2021-09-20 00:00:00""}",0,0,0,published,,1900,,5926,888,199,24,19.0,1,48,171
965327,骨气考验:我守住了九州气节！,磨剑两年,都市言情,都市异能,https://b.faloo.com/965327.html,分类:都市言情；二级:都市异能；首日v收:1000；来源:excel,"{""sourceBookId"":965327,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-07-16 00:00:00"",""lastRankDate"":""2021-07-24 00:00:00""}",0,0,0,published,,1000,,2862,0,81,15,6.0,21,41,3
965502,大秦:祖龙第一宠臣，赵高麻了,zxjm,军事历史,架空历史,https://b.faloo.com/965502.html,分类:军事历史；二级:架空历史；首日v收:54；来源:excel,"{""sourceBookId"":965502,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-06-16 00:00:00"",""lastRankDate"":""2021-09-21 00:00:00""}",0,0,0,published,,54,,52,0,1,1,13.0,3,49,83
965629,禁地探险：扮演死侍，队友闷油瓶和宝儿姐,魔丸一颗,恐怖灵异,神秘时空,https://b.faloo.com/965629.html,分类:恐怖灵异；二级:神秘时空；字数:24698；首日v收:0；来源:excel,"{""sourceBookId"":965629,""inXls"":true}",8100,17199,24698,published,,0,8100,,,,25,,,,
965686,开局一首双截棍，开启说唱时代,黑加仑,都市言情,浪漫言情,https://b.faloo.com/965686.html,分类:都市言情；二级:浪漫言情；首日v收:610；来源:excel,"{""sourceBookId"":965686,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-06-26 00:00:00"",""lastRankDate"":""2021-06-26 00:00:00""}",0,0,0,published,,610,,361,100,88,4,19.0,35,35,1
965850,禁地探险：扮演剑圣盖聂，队友张起灵,禁地果冻,恐怖灵异,恐怖惊悚,https://b.faloo.com/965850.html,分类:恐怖灵异；二级:恐怖惊悚；字数:22403；首日v收:0；来源:excel,"{""sourceBookId"":965850,""inXls"":true}",6700,9591,22403,published,,0,6700,,,,29,,,,
965864,洪荒：我把圣人打造成了诸天打手,万能电钻,玄幻奇幻,神话传说,https://b.faloo.com/965864.html,分类:玄幻奇幻；二级:神话传说；首日v收:2500；来源:excel,"{""sourceBookId"":965864,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-06-12 00:00:00"",""lastRankDate"":""2021-08-30 00:00:00""}",0,0,0,published,,2500,,7707,1964,501,18,24.0,1,50,108
965876,开局向大秦求亲，传承武林神话,大秦公主,军事历史,架空历史,https://b.faloo.com/965876.html,分类:军事历史；二级:架空历史；首日v收:1700；来源:excel,"{""sourceBookId"":965876,""inXls"":true,""xlsCreatedAt"":""2021-05-31 00:00:00"",""firstRankDate"":""2021-07-09 00:00:00"",""lastRankDate"":""2021-07-09 00:00:00""}",0,0,0,published,,1700,,619,0,235,19,19.0,50,50,1
965984,我的黑魔法太争气，能自动洗白,俊采星驰,同人小说,影视同人,https://b.faloo.com/965984.html,分类:同人小说；二级:影视同人；首日v收:600；来源:excel,"{""sourceBookId"":965984,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-07-07 00:00:00"",""lastRankDate"":""2021-07-08 00:00:00""}",0,0,0,published,,600,,230,0,61,3,13.0,42,50,2
966028,刚成少将，你逼我退役？,陈青S,军事历史,特种军旅,https://b.faloo.com/966028.html,分类:军事历史；二级:特种军旅；字数:20857；首日v收:0；来源:excel,"{""sourceBookId"":966028,""inXls"":true}",7500,13666,20857,published,,0,7500,,,,16,,,,
966305,禁地探险：开局扮演刺客，组队冷面麒麟,甜酒果吖,恐怖灵异,恐怖惊悚,https://b.faloo.com/966305.html,分类:恐怖灵异；二级:恐怖惊悚；首日v收:3400；来源:excel,"{""sourceBookId"":966305,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-06-19 00:00:00"",""lastRankDate"":""2021-06-19 00:00:00""}",0,0,0,published,,3400,,2267,1288,232,22,12.0,48,48,1
966356,我，大反派，不小心把天命主角嫩死了,班车开往幼儿园,都市言情,都市异能,https://b.faloo.com/966356.html,分类:都市言情；二级:都市异能；首日v收:480；来源:excel,"{""sourceBookId"":966356,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-07-06 00:00:00"",""lastRankDate"":""2021-07-24 00:00:00""}",0,0,0,published,,480,,151,0,71,14,18.0,3,49,12
966368,调查节目：我怼哭了百万毒鸡汤,我叫山海,都市言情,都市生活,https://b.faloo.com/966368.html,分类:都市言情；二级:都市生活；首日v收:3100；来源:excel,"{""sourceBookId"":966368,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-06-17 00:00:00"",""lastRankDate"":""2021-06-26 00:00:00""}",0,0,0,published,,3100,,9206,3388,603,25,16.0,5,45,16
966376,仙宫直播：开局扮演玉帝，队友九叔,黑茶,恐怖灵异,恐怖惊悚,https://b.faloo.com/966376.html,分类:恐怖灵异；二级:恐怖惊悚；首日v收:1200；来源:excel,"{""sourceBookId"":966376,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-07-17 00:00:00"",""lastRankDate"":""2021-07-24 00:00:00""}",0,0,0,published,,1200,,940,1300,87,16,19.0,15,49,6
966430,万界：开局让波风水门选择面具男身份,码字致富,同人小说,动漫同人,https://b.faloo.com/966430.html,分类:同人小说；二级:动漫同人；首日v收:1800；来源:excel,"{""sourceBookId"":966430,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-06-22 00:00:00"",""lastRankDate"":""2021-06-22 00:00:00""}",0,0,0,published,,1800,,13989,0,86,15,15.0,43,43,1
966435,从美漫开始的幕后黑手,游遍山海,同人小说,影视同人,https://b.faloo.com/966435.html,分类:同人小说；二级:影视同人；首日v收:880；来源:excel,"{""sourceBookId"":966435,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-07-22 00:00:00"",""lastRankDate"":""2021-08-17 00:00:00""}",0,0,0,published,,880,,315,0,36,7,17.0,36,50,17
966480,柯学世界：我布下的局，你们破不了,柯南上天,恐怖灵异,推理悬念,https://b.faloo.com/966480.html,分类:恐怖灵异；二级:推理悬念；首日v收:2200；来源:excel,"{""sourceBookId"":966480,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-07-23 00:00:00"",""lastRankDate"":""2021-08-23 00:00:00""}",0,0,0,published,,2200,,32823,300,535,22,15.0,13,49,43
966490,让你扮演犯罪分子！扮演！懂吗！,取完钱变神探,都市言情,都市生活,https://b.faloo.com/966490.html,分类:都市言情；二级:都市生活；首日v收:2100；来源:excel,"{""sourceBookId"":966490,""inXls"":true,""xlsCreatedAt"":""2021-06-01 00:00:00"",""firstRankDate"":""2021-06-16 00:00:00"",""lastRankDate"":""2021-08-02 00:00:00""}",0,0,0,published,,2100,,1196,0,243,21,17.0,2,50,70
966571,前女友儿子满月，随礼的我，真不是孩子亲爹,清蒸可乐,都市言情,都市生活,https://b.faloo.com/966571.html,分类:都市言情；二级:都市生活；字数:20569；首日v收:0；来源:excel,"{""sourceBookId"":966571,""inXls"":true}",6100,7461,20569,published,,0,6100,,,,6,,,,
966734,港片：枭雄从收托尼三兄弟开始,场主,都市言情,商海沉浮,https://b.faloo.com/966734.html,分类:都市言情；二级:商海沉浮；首日v收:1500；来源:excel,"{""sourceBookId"":966734,""inXls"":true,""xlsCreatedAt"":""2021-06-02 00:00:00"",""firstRankDate"":""2021-06-26 00:00:00"",""lastRankDate"":""2021-08-04 00:00:00""}",0,0,0,published,,1500,,1943,0,452,7,15.0,26,50,24
966770,许老师，求您管管您班肆意妄为的学生吧！,学霸三,都市言情,都市生活,https://b.faloo.com/966770.html,分类:都市言情；二级:都市生活；首日v收:2100；来源:excel,"{""sourceBookId"":966770,""inXls"":true,""xlsCreatedAt"":""2021-06-02 00:00:00"",""firstRankDate"":""2021-06-23 00:00:00"",""lastRankDate"":""2021-06-23 00:00:00""}",0,0,0,published,,2100,,3242,1588,377,14,24.0,45,45,1
967057,大明：爹，我真没想要造反啊！,银河大佬,军事历史,架空历史,https://b.faloo.com/967057.html,分类:军事历史；二级:架空历史；首日v收:840；来源:excel,"{""sourceBookId"":967057,""inXls"":true,""xlsCreatedAt"":""2021-06-02 00:00:00"",""firstRankDate"":""2021-06-25 00:00:00"",""lastRankDate"":""2021-08-11 00:00:00""}",0,0,0,published,,840,,247,0,123,4,8.0,1,48,67
967472,御兽：开局捡到一颗圣龙蛋,求求你上天吧,玄幻奇幻,东方玄幻,https://b.faloo.com/967472.html,分类:玄幻奇幻；二级:东方玄幻；首日v收:430；来源:excel,"{""sourceBookId"":967472,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-06-29 00:00:00"",""lastRankDate"":""2021-07-06 00:00:00""}",0,0,0,published,,430,,126,0,21,3,13.0,8,29,7
967481,战封神，我刚穿越被云霄吞入腹中,垂天云,玄幻奇幻,上古神话,https://b.faloo.com/967481.html,分类:玄幻奇幻；二级:上古神话；首日v收:1100；来源:excel,"{""sourceBookId"":967481,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-06-25 00:00:00"",""lastRankDate"":""2021-07-14 00:00:00""}",0,0,0,published,,1100,,275,0,62,1,14.0,3,48,10
967520,都市：开局捡到火种源,果冻双皮奶,都市言情,都市生活,https://b.faloo.com/967520.html,分类:都市言情；二级:都市生活；首日v收:360；来源:excel,"{""sourceBookId"":967520,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-06-23 00:00:00"",""lastRankDate"":""2021-08-03 00:00:00""}",0,0,0,published,,360,,2787,0,47,3,19.0,5,49,34
967554,禁地：扮演王权，队友闷油瓶,大魔王飞,都市言情,都市生活,https://b.faloo.com/967554.html,分类:都市言情；二级:都市生活；来源:excel,"{""sourceBookId"":967554,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-07-14 00:00:00"",""lastRankDate"":""2021-07-15 00:00:00""}",0,0,0,published,,,,,,,,,21,33,2
967635,开局死亡，化为红衣厉鬼！,红衣鬼神,恐怖灵异,灵异神怪,https://b.faloo.com/967635.html,分类:恐怖灵异；二级:灵异神怪；首日v收:1800；来源:excel,"{""sourceBookId"":967635,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-07-08 00:00:00"",""lastRankDate"":""2021-07-11 00:00:00""}",0,0,0,published,,1800,,2566,588,231,13,18.0,26,46,2
967655,顶上战争，白胡子震醒沉睡中的我,神火11金猪,同人小说,动漫同人,https://b.faloo.com/967655.html,分类:同人小说；二级:动漫同人；字数:20292；首日v收:0；来源:excel,"{""sourceBookId"":967655,""inXls"":true}",11000,12023,20292,published,,0,11000,,,,24,,,,
967706,洪荒：开局请通天教主退位！,囚笼所长,玄幻奇幻,上古神话,https://b.faloo.com/967706.html,分类:玄幻奇幻；二级:上古神话；首日v收:300；来源:excel,"{""sourceBookId"":967706,""inXls"":true,""xlsCreatedAt"":""2021-06-03 00:00:00"",""firstRankDate"":""2021-06-19 00:00:00"",""lastRankDate"":""2021-06-19 00:00:00""}",0,0,0,published,,300,,7812,200,138,14,26.0,36,36,1
967964,开局获取哪吒传承，队友雅雅,梦璃紫萱,恐怖灵异,灵异神怪,https://b.faloo.com/967964.html,分类:恐怖灵异；二级:灵异神怪；首日v收:2000；来源:excel,"{""sourceBookId"":967964,""inXls"":true,""xlsCreatedAt"":""2021-06-04 00:00:00"",""firstRankDate"":""2021-06-30 00:00:00"",""lastRankDate"":""2021-07-07 00:00:00""}",0,0,0,published,,2000,,3687,0,98,6,18.0,30,45,4
968144,防诈骗节目中，我成了形象代言人,防诈骗大使,都市言情,都市生活,https://b.faloo.com/968144.html,分类:都市言情；二级:都市生活；字数:31698；首日v收:0；来源:excel,"{""sourceBookId"":968144,""inXls"":true}",6300,13867,31698,published,,0,6300,,,,11,,,,
968231,世子无双:开局陆地神仙,绝对要火,玄幻奇幻,东方玄幻,https://b.faloo.com/968231.html,分类:玄幻奇幻；二级:东方玄幻；首日v收:1100；来源:excel,"{""sourceBookId"":968231,""inXls"":true,""xlsCreatedAt"":""2021-06-04 00:00:00"",""firstRankDate"":""2021-06-30 00:00:00"",""lastRankDate"":""2021-07-11 00:00:00""}",0,0,0,published,,1100,,467,0,115,5,20.0,5,48,7
968374,失忆后参加节目，我竟是s级罪犯,夏俞,都市言情,都市生活,https://b.faloo.com/968374.html,分类:都市言情；二级:都市生活；首日v收:1800；来源:excel,"{""sourceBookId"":968374,""inXls"":true,""xlsCreatedAt"":""2021-06-04 00:00:00"",""firstRankDate"":""2021-07-01 00:00:00"",""lastRankDate"":""2021-07-01 00:00:00""}",0,0,0,published,,1800,,1981,100,345,14,16.0,50,50,1
968716,崩溃！大象跑进我家，赶都赶不走,血滴子,都市言情,都市异能,https://b.faloo.com/968716.html,分类:都市言情；二级:都市异能；首日v收:1900；来源:excel,"{""sourceBookId"":968716,""inXls"":true,""xlsCreatedAt"":""2021-06-05 00:00:00"",""firstRankDate"":""2021-07-03 00:00:00"",""lastRankDate"":""2021-07-16 00:00:00""}",0,0,0,published,,1900,,1048,0,127,15,20.0,2,48,14
968825,西游：苟到大道的我，被迫出世,天榜龙公,玄幻奇幻,神话传说,https://b.faloo.com/968825.html,分类:玄幻奇幻；二级:神话传说；首日v收:1500；来源:excel,"{""sourceBookId"":968825,""inXls"":true,""xlsCreatedAt"":""2021-06-05 00:00:00"",""firstRankDate"":""2021-06-23 00:00:00"",""lastRankDate"":""2021-07-04 00:00:00""}",0,0,0,published,,1500,,85,0,27,4,21.0,3,47,11
968959,西游：诸天学院，谁都别想毕业！,暗香残留,武侠仙侠,武侠修真,https://b.faloo.com/968959.html,分类:武侠仙侠；二级:武侠修真；首日v收:950；来源:excel,"{""sourceBookId"":968959,""inXls"":true,""xlsCreatedAt"":""2021-06-05 00:00:00"",""firstRankDate"":""2021-07-04 00:00:00"",""lastRankDate"":""2021-07-08 00:00:00""}",0,0,0,published,,950,,601,588,96,11,20.0,22,36,3
